w, user8270373749993747992, 1000
w, user884285180097897191, 1000
w, user4177720500626811450, 1000
w, user2046326624683468271, 1000
w, user1835329513814282332, 1000
w, user7456755629803624101, 1000
w, user4163320309274709842, 1000
w, user8059376639124562053, 1000
w, user7682152932024911648, 1000
w, user1472505998066733535, 1000
w, user4765941318595647794, 1000
w, user1458105806714631927, 1000
w, user2423550331783118676, 1000
w, user6868534811834787757, 1000
w, user3575099491305873498, 1000
w, user8647597457093398397, 1000
w, user7093932114056075304, 1000
w, user2060726816035569879, 1000
w, user5354162136564484138, 1000
w, user869884988745795583, 1000
w, user7717537693502645772, 1000
w, user1574547450115260661, 1000
w, user1718887870413653598, 1000
w, user4505159254896626123, 1000
w, user1799944752336548208, 1000
w, user7354714177755096975, 1000
w, user7798594575425540382, 1000
w, user4424102372973731513, 1000
w, user8305758511471482116, 1000
w, user986326632146424317, 1000
w, user2307108688382489942, 1000
w, user3916938436927789779, 1000
w, user1211723934367711864, 1000
w, user7942934995723933319, 1000
w, user7210373757456704038, 1000
w, user5012323190942567857, 1000
w, user8893979329440318460, 1000
w, user398105814177587973, 1000
w, user2895329506351326286, 1000
w, user3328717618958953435, 1000
w, user623503116398875520, 1000
w, user8531155813692769663, 1000
w, user6622152939487867694, 1000
w, user5600544008911404201, 1000
w, user8964543926300396812, 1000
w, user190115003791248371, 1000
w, user3483550324320162630, 1000
w, user2740496800990117091, 1000
w, user35282298430039176, 1000
w, user9119376631661606007, 1000
w, user6033932121519031350, 1000
w, user6188764826880240545, 1000
w, user5364654421627300396, 1000
w, user3927430721990606037, 1000
w, user633995401461691778, 1000
w, user6858042526771971499, 1000
w, user4152828024211893584, 1000
w, user5001830905879751599, 1000
w, user8295266226408665858, 1000
w, user2071219101098386137, 1000
